,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Salary
29096,34,Private,258170,High School,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,<=50K
29097,68,Other-service,141181,Compulsory,5,Married,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
29098,37,Private,292370,Bachelors,13,Married,Prof-specialty,Husband,Other,Male,0,0,50,Others,>50K
29099,22,Private,300871,Bachelors,10,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
29100,43,Private,136721,Compulsory,8,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29101,19,Other-service,140399,Bachelors,10,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,<=50K
29102,36,Private,109133,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
29103,47,Private,186534,High School,9,Married,Sales,Husband,White,Male,0,0,55,United-States,>50K
29104,25,Private,226891,Associate,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Others,<=50K
29105,33,Private,241885,Bachelors,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
29106,27,Private,97165,Bachelors,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
29107,33,Private,212918,Bachelors,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,70,United-States,<=50K
29108,24,Private,211585,High School,9,Married,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50K
29109,47,Local-gov,178309,Bachelors,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29110,48,Self-emp-inc,481987,Compulsory,6,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29111,28,Private,215211,High School,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
29112,33,Local-gov,194901,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29113,44,Private,340885,Bachelors,13,Married,Machine-op-inspct,Husband,White,Male,0,1977,40,United-States,>50K
29114,33,Local-gov,190290,Associate,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
29115,26,Private,188569,Bachelors,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
29116,22,Private,162282,Associate,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
29117,34,Private,287315,Bachelors,10,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
29118,31,Self-emp-inc,304212,Bachelors,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K
29119,73,Other-service,200878,High School,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,<=50K
29120,38,Local-gov,256864,Associate,11,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29121,51,Self-emp-not-inc,46401,Bachelors,10,Married,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
29122,36,Private,37778,Bachelors,10,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29123,29,Private,191722,Bachelors,10,Married,Protective-serv,Husband,White,Male,7688,0,54,United-States,>50K
29124,64,Self-emp-not-inc,103643,High School,9,Married,Sales,Husband,White,Male,0,0,15,United-States,>50K
29125,24,Private,143766,Bachelors,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,55,United-States,<=50K
29126,21,State-gov,204425,Bachelors,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K
29127,28,Private,156257,Bachelors,10,Married,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K
29128,18,Other-service,113185,Compulsory,7,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
29129,41,Self-emp-inc,112262,High School,9,Married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
29130,17,Private,28031,Compulsory,5,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
29131,58,Private,320102,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
29132,50,Self-emp-not-inc,334273,Bachelors,13,Married,Sales,Husband,White,Male,0,0,8,United-States,<=50K
29133,30,Private,356015,Compulsory,7,Married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Mexico,<=50K
29134,47,Private,278900,High School,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29135,24,Private,142528,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
29136,50,Federal-gov,343014,Bachelors,10,Married,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K
29137,29,Private,201017,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,Others,<=50K
29138,31,Self-emp-not-inc,81030,Doctorate,16,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29139,40,Self-emp-not-inc,34007,High School,9,Married,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K
29140,31,Private,29662,Bachelors,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
29141,53,Private,347446,Compulsory,5,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
29142,33,Private,90668,High School,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29143,43,Private,190403,Bachelors,13,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
29144,56,Private,109015,Bachelors,10,Married,Exec-managerial,Wife,White,Female,7688,0,50,United-States,>50K
29145,38,Private,234807,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
29146,18,Private,157131,Compulsory,7,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
29147,50,Private,94081,High School,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
29148,78,Private,135566,High School,9,Widowed,Sales,Unmarried,White,Female,2329,0,12,United-States,<=50K
29149,27,Private,103164,Compulsory,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29150,19,Private,570002,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
29151,24,State-gov,215797,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
29152,20,Private,289405,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,1602,15,United-States,<=50K
29153,25,Private,239461,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
29154,34,Private,101510,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,>50K
29155,30,Self-emp-inc,443546,Associate,11,Married,Sales,Husband,White,Male,0,0,35,United-States,<=50K
29156,37,Federal-gov,141029,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29157,38,Private,207202,High School,9,Married,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
29158,67,Without-pay,137192,High School,9,Married,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,12,Philippines,<=50K
29159,35,Private,222989,High School,9,Married,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
29160,75,Self-emp-not-inc,36325,High School,9,Married,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
29161,47,Private,73394,Bachelors,10,Married,Exec-managerial,Wife,White,Female,0,0,50,United-States,<=50K
29162,23,Private,249046,Compulsory,6,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
29163,51,Federal-gov,100653,High School,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
29164,42,Local-gov,1125613,High School,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29165,32,Private,101352,Bachelors,10,Married,Tech-support,Wife,White,Female,0,0,32,United-States,>50K
29166,54,Private,340476,High School,9,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,<=50K
29167,20,Private,192711,Bachelors,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
29168,39,Private,273362,High School,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
29169,41,Private,100451,High School,9,Married,Craft-repair,Husband,White,Male,7688,0,38,United-States,>50K
29170,35,Private,85399,High School,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
29171,45,Local-gov,168191,Bachelors,13,Married,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K
29172,27,Private,153475,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
29173,61,Self-emp-not-inc,196773,Compulsory,4,Married,Sales,Husband,White,Male,0,0,30,United-States,>50K
29174,41,Private,180138,High School,9,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
29175,22,Private,48347,Bachelors,10,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
29176,55,Private,175071,Bachelors,10,Married,Craft-repair,Husband,Black,Male,15024,0,40,United-States,>50K
29177,66,Other-service,129476,Bachelors,13,Married,Other-service,Husband,White,Male,0,0,6,United-States,<=50K
29178,25,Private,181772,Bachelors,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29179,20,Private,284317,Bachelors,10,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
29180,20,Private,237305,Bachelors,10,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,35,United-States,<=50K
29181,67,Self-emp-inc,111321,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,16,United-States,<=50K
29182,44,Private,278476,Bachelors,10,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
29183,42,Private,39060,High School,9,Married,Sales,Husband,White,Male,0,0,60,United-States,>50K
29184,29,Local-gov,205262,Bachelors,10,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,40,Others,<=50K
29185,48,Private,198000,Bachelors,10,Never-married,Craft-repair,Unmarried,White,Female,0,0,38,United-States,>50K
29186,25,Private,397962,High School,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K
29187,31,Private,178370,High School,9,Divorced,Other-service,Unmarried,White,Female,0,0,99,United-States,>50K
29188,48,Private,121253,Bachelors,13,Married,Sales,Unmarried,White,Female,0,2472,70,United-States,>50K
29189,40,Private,56072,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K
29190,26,Private,176756,Bachelors,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
29191,28,Private,60374,High School,9,Married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K
29192,52,Private,165681,Bachelors,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
29193,41,Self-emp-not-inc,287037,High School,9,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
29194,39,Self-emp-not-inc,55568,Bachelors,13,Married,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K
29195,48,Private,155509,High School,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,16,Others,<=50K
29196,19,Private,201178,High School,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
29197,27,Private,37250,Bachelors,10,Married,Machine-op-inspct,Husband,White,Male,0,1651,40,United-States,<=50K
29198,59,Private,314149,Associate,11,Married,Sales,Husband,White,Male,0,1740,50,United-States,<=50K
29199,19,Private,264593,Bachelors,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
29200,32,Private,159589,High School,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
29201,39,Private,454915,High School,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
29202,33,Private,285131,High School,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
29203,38,Private,150057,High School,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
29204,27,Private,55390,Bachelors,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,45,United-States,<=50K
29205,23,Private,314894,High School,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K
29206,59,Other-service,184948,Associate,11,Divorced,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K
29207,25,Local-gov,124483,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,<=50K
29208,37,Self-emp-inc,97986,Associate,12,Married,Sales,Husband,White,Male,0,0,68,United-States,<=50K
29209,31,Private,210562,High School,9,Married,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
29210,24,Private,233280,Associate,12,Never-married,Sales,Own-child,White,Female,0,0,37,United-States,<=50K
29211,53,Local-gov,164300,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,Others,<=50K
29212,26,Private,227489,Bachelors,10,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,Others,<=50K
29213,25,Private,263773,Bachelors,10,Married,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
29214,59,Private,96459,Compulsory,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
29215,39,Federal-gov,116608,High School,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29216,28,Private,180007,Bachelors,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
29217,22,Private,305466,High School,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
29218,20,Private,238917,High School,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,El-Salvador,<=50K
29219,25,Private,129784,Bachelors,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
29220,27,Private,367390,Bachelors,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,<=50K
29221,20,Private,235691,High School,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
29222,63,Other-service,166425,Bachelors,10,Widowed,Other-service,Not-in-family,Black,Female,0,0,24,United-States,<=50K
29223,43,Self-emp-not-inc,160369,Compulsory,6,Divorced,Farming-fishing,Unmarried,White,Male,0,0,25,United-States,<=50K
29224,39,Private,206298,Bachelors,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
29225,27,Private,183523,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
29226,17,Private,217342,Compulsory,6,Never-married,Sales,Own-child,White,Female,0,0,5,United-States,<=50K
29227,40,State-gov,141858,Prof-school,15,Married,Prof-specialty,Husband,White,Male,0,0,72,United-States,<=50K
29228,50,Private,213296,Bachelors,10,Married,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
29229,23,Self-emp-inc,201682,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
29230,60,Private,178312,High School,9,Married,Sales,Husband,White,Male,7298,0,65,United-States,>50K
29231,30,Private,269723,High School,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29232,24,Private,200593,High School,9,Married,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
29233,23,Private,32616,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
29234,24,Private,259510,Bachelors,13,Married,Prof-specialty,Husband,White,Male,5013,0,30,United-States,<=50K
29235,45,Self-emp-not-inc,271828,Bachelors,13,Married,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
29236,58,Self-emp-inc,78104,Bachelors,10,Married,Exec-managerial,Husband,White,Male,7298,0,60,United-States,>50K
29237,22,Private,113703,Bachelors,10,Never-married,Sales,Other-relative,White,Male,0,0,20,United-States,<=50K
29238,41,Private,187802,Bachelors,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
29239,48,Private,440706,Compulsory,4,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
29240,31,Private,191834,High School,9,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,40,United-States,<=50K
29241,33,Private,149184,Prof-school,15,Married,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
29242,49,Self-emp-inc,315998,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
29243,30,Private,159589,Bachelors,13,Married,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50K
29244,38,Private,60313,High School,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
29245,58,Local-gov,32855,High School,9,Married,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
29246,58,Private,142326,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
29247,61,Self-emp-not-inc,201965,High School,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29248,58,Private,172333,High School,9,Married,Sales,Husband,White,Male,7688,0,40,United-States,>50K
29249,32,Private,206541,Associate,11,Married,Tech-support,Husband,White,Male,0,0,45,United-States,>50K
29250,33,Self-emp-not-inc,177828,High School,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
